publishedAt,title,description
2017-01-01,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss
2019-01-01,2019	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 25 2019 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6eWfvngFRwk/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-june-07-2019-cm1159849,2019	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 25 2019 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6eWfvngFRwk/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-june-07-2019-cm1159849
2019-01-01,2019	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 25 2019 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LHoDbgCT33k/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-june-07-2019-cm1159849,2019	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 25 2019 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LHoDbgCT33k/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-june-07-2019-cm1159849
2019-01-01,2019	CB Financial Services Inc CBFV will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 24 per share is scheduled to be paid on June 20 2019 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AYI6Tw0IfRc/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-june-07-2019-cm1159845,2019	CB Financial Services Inc CBFV will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 24 per share is scheduled to be paid on June 20 2019 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AYI6Tw0IfRc/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-june-07-2019-cm1159845
2019-01-01,2019	CB Financial Services Inc CBFV will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 24 per share is scheduled to be paid on June 20 2019 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/u-PT6FN046Q/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-june-07-2019-cm1159845,2019	CB Financial Services Inc CBFV will begin trading ex dividend on June 07 2019 A cash dividend payment of 0 24 per share is scheduled to be paid on June 20 2019 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/u-PT6FN046Q/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-june-07-2019-cm1159845
2019-01-01,2019	First Financial Northwest Inc FFNW will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 09 per share is scheduled to be paid on June 21 2019 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VvETsarEMCU/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-june-06-2019-cm1159242,2019	First Financial Northwest Inc FFNW will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 09 per share is scheduled to be paid on June 21 2019 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VvETsarEMCU/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-june-06-2019-cm1159242
2019-01-01,2019	First Financial Northwest Inc FFNW will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 09 per share is scheduled to be paid on June 21 2019 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LaawaJiD21w/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-june-06-2019-cm1159242,2019	First Financial Northwest Inc FFNW will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 09 per share is scheduled to be paid on June 21 2019 Shareholders who purchased FFNW prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LaawaJiD21w/first-financial-northwest-inc-ffnw-ex-dividend-date-scheduled-for-june-06-2019-cm1159242
2019-01-01,2019	American National Bankshares Inc AMNB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 21 2019 Shareholders who purchased AMNB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8HGhLpyrrb8/american-national-bankshares-inc-amnb-ex-dividend-date-scheduled-for-june-06-2019-cm1159229,2019	American National Bankshares Inc AMNB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 21 2019 Shareholders who purchased AMNB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8HGhLpyrrb8/american-national-bankshares-inc-amnb-ex-dividend-date-scheduled-for-june-06-2019-cm1159229
2019-01-01,2019	American National Bankshares Inc AMNB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 21 2019 Shareholders who purchased AMNB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/v0hihATkM94/american-national-bankshares-inc-amnb-ex-dividend-date-scheduled-for-june-06-2019-cm1159229,2019	American National Bankshares Inc AMNB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on June 21 2019 Shareholders who purchased AMNB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/v0hihATkM94/american-national-bankshares-inc-amnb-ex-dividend-date-scheduled-for-june-06-2019-cm1159229
2019-01-01,2019	WesBanco Inc WSBC will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on July 01 2019 Shareholders who purchased WSBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8yf1h9oVdj4/wesbanco-inc-wsbc-ex-dividend-date-scheduled-for-june-06-2019-cm1159222,2019	WesBanco Inc WSBC will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on July 01 2019 Shareholders who purchased WSBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8yf1h9oVdj4/wesbanco-inc-wsbc-ex-dividend-date-scheduled-for-june-06-2019-cm1159222
2019-01-01,2019	WesBanco Inc WSBC will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on July 01 2019 Shareholders who purchased WSBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lYvbBz2JxoI/wesbanco-inc-wsbc-ex-dividend-date-scheduled-for-june-06-2019-cm1159222,2019	WesBanco Inc WSBC will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on July 01 2019 Shareholders who purchased WSBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lYvbBz2JxoI/wesbanco-inc-wsbc-ex-dividend-date-scheduled-for-june-06-2019-cm1159222
2019-01-01,2019	First US Bancshares Inc FUSB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on July 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/h3FGQp0g1X0/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-june-06-2019-cm1159218,2019	First US Bancshares Inc FUSB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on July 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/h3FGQp0g1X0/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-june-06-2019-cm1159218
2019-01-01,2019	First US Bancshares Inc FUSB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on July 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lznFtBmd6lo/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-june-06-2019-cm1159218,2019	First US Bancshares Inc FUSB will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on July 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lznFtBmd6lo/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-june-06-2019-cm1159218
2019-01-01,2019	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on June 21 2019 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WKwq1oMec90/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-june-06-2019-cm1159178,2019	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on June 21 2019 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WKwq1oMec90/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-june-06-2019-cm1159178
2019-01-01,2019	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on June 21 2019 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wgYelJnL2M8/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-june-06-2019-cm1159178,2019	Bank of the James Financial Group Inc BOTJ will begin trading ex dividend on June 06 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on June 21 2019 Shareholders who purchased BOTJ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wgYelJnL2M8/bank-of-the-james-financial-group-inc-botj-ex-dividend-date-scheduled-for-june-06-2019-cm1159178
2019-01-01,2019-- ASSIGNMENTS:.	https://finance.yahoo.com/m/253527b9-43bb-3f6d-8865-ca22e7bf2d67/moody%27s-fully-supported.html?.tsrc=rss,2019-- ASSIGNMENTS:.	https://finance.yahoo.com/m/253527b9-43bb-3f6d-8865-ca22e7bf2d67/moody%27s-fully-supported.html?.tsrc=rss
2019-01-01,2019-- ASSIGNMENTS:.	https://finance.yahoo.com/m/ee352bc1-74b0-3956-8e0d-71cc9af00d33/moody%27s-fully-supported.html?.tsrc=rss,2019-- ASSIGNMENTS:.	https://finance.yahoo.com/m/ee352bc1-74b0-3956-8e0d-71cc9af00d33/moody%27s-fully-supported.html?.tsrc=rss
2019-01-01,2019	Hope Bancorp Inc HOPE will begin trading ex dividend on July 25 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on August 09 2019 Shareholders who purchased HOPE prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gHkQn1TLjr0/hope-bancorp-inc-hope-ex-dividend-date-scheduled-for-july-25-2019-cm1182017,2019	Hope Bancorp Inc HOPE will begin trading ex dividend on July 25 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on August 09 2019 Shareholders who purchased HOPE prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gHkQn1TLjr0/hope-bancorp-inc-hope-ex-dividend-date-scheduled-for-july-25-2019-cm1182017
2019-01-01,2019	Union Bankshares Inc UNB will begin trading ex dividend on July 26 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 08 2019 Shareholders who purchased UNB prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XrskkgPmEX8/union-bankshares-inc-unb-ex-dividend-date-scheduled-for-july-26-2019-cm1183113,2019	Union Bankshares Inc UNB will begin trading ex dividend on July 26 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 08 2019 Shareholders who purchased UNB prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XrskkgPmEX8/union-bankshares-inc-unb-ex-dividend-date-scheduled-for-july-26-2019-cm1183113
2019-01-01,2019	Veritex Holdings Inc VBTX will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 22 2019 Shareholders who purchased VBTX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Lie_UVr3USc/veritex-holdings-inc-vbtx-ex-dividend-date-scheduled-for-august-07-2019-cm1192139,2019	Veritex Holdings Inc VBTX will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 22 2019 Shareholders who purchased VBTX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Lie_UVr3USc/veritex-holdings-inc-vbtx-ex-dividend-date-scheduled-for-august-07-2019-cm1192139
2019-01-01,2019	Colony Bankcorp Inc CBAN will begin trading ex dividend on July 30 2019 A cash dividend payment of 0 075 per share is scheduled to be paid on August 15 2019 Shareholders who purchased CBAN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dwEhcsYuvaQ/colony-bankcorp-inc-cban-ex-dividend-date-scheduled-for-july-30-2019-cm1185339,2019	Colony Bankcorp Inc CBAN will begin trading ex dividend on July 30 2019 A cash dividend payment of 0 075 per share is scheduled to be paid on August 15 2019 Shareholders who purchased CBAN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dwEhcsYuvaQ/colony-bankcorp-inc-cban-ex-dividend-date-scheduled-for-july-30-2019-cm1185339
