publishedAt,title,description
2018-12-10,2018-12-10	2018-12-10 14:36:26	V	Visa Inc.	OVLC's Underlying Holdings Imply 14% Gain Potential	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BTgC_PbGsdo/ovlcs-underlying-holdings-imply-14-gain-potential-cm1066711,2018-12-10	2018-12-10 14:36:26	V	Visa Inc.	OVLC's Underlying Holdings Imply 14% Gain Potential	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BTgC_PbGsdo/ovlcs-underlying-holdings-imply-14-gain-potential-cm1066711
2018-12-10,2018-12-10	2018-12-10 14:36:26	V	Visa Inc.	OVLC's Underlying Holdings Imply 14% Gain Potential	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZLyEn3qdmJY/ovlcs-underlying-holdings-imply-14-gain-potential-cm1066711,2018-12-10	2018-12-10 14:36:26	V	Visa Inc.	OVLC's Underlying Holdings Imply 14% Gain Potential	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZLyEn3qdmJY/ovlcs-underlying-holdings-imply-14-gain-potential-cm1066711
2018-12-10,2018-12-10	2018-12-10 13:00:30	V	Visa Inc.	Katherine Collins Champions ESG Investing At Putnam Investment	Putnam Investment's ESG investing leader Katherine Collins seeks firms with ESG principles woven into the fabric of their business.	https://finance.yahoo.com/m/0abdd6a4-6c50-323d-b7a3-37d4b3c8a96c/katherine-collins-champions.html?.tsrc=rss,2018-12-10	2018-12-10 13:00:30	V	Visa Inc.	Katherine Collins Champions ESG Investing At Putnam Investment	Putnam Investment's ESG investing leader Katherine Collins seeks firms with ESG principles woven into the fabric of their business.	https://finance.yahoo.com/m/0abdd6a4-6c50-323d-b7a3-37d4b3c8a96c/katherine-collins-champions.html?.tsrc=rss
2018-12-11,2018-12-11	2018-12-11 13:03:23	V	Visa Inc.	Square Continues Its Downward Slide in December	Shares of payment company Square (SQ) fell 7.5% on December 7 to close trading at $60.78. Square stock has generated returns of -13% this month and -39% since the start of October.	https://finance.yahoo.com/m/e6f912b9-db0d-3b64-acc1-780e3f6547b3/square-continues-its-downward.html?.tsrc=rss,2018-12-11	2018-12-11 13:03:23	V	Visa Inc.	Square Continues Its Downward Slide in December	Shares of payment company Square (SQ) fell 7.5% on December 7 to close trading at $60.78. Square stock has generated returns of -13% this month and -39% since the start of October.	https://finance.yahoo.com/m/e6f912b9-db0d-3b64-acc1-780e3f6547b3/square-continues-its-downward.html?.tsrc=rss
2018-12-11,2018-12-11	2018-12-11 19:38:34	V	Visa Inc.	How Visa Counts On Your Free-Spending Ways	How Visa Counts On Your Free-Spending Ways	https://finance.yahoo.com/m/296b0602-b8a9-3f33-aac2-f804ec72551f/how-visa-counts-on-your.html?.tsrc=rss,2018-12-11	2018-12-11 19:38:34	V	Visa Inc.	How Visa Counts On Your Free-Spending Ways	How Visa Counts On Your Free-Spending Ways	https://finance.yahoo.com/m/296b0602-b8a9-3f33-aac2-f804ec72551f/how-visa-counts-on-your.html?.tsrc=rss
2018-12-13,2018-12-13	2018-12-13 22:51:17	V	Visa Inc.	Visa & Mastercard: Strong Growth and Dividend Hike Opportunities?	Popular free stock trading app Robinhood announced today that it is launching checking and savings accounts These accounts will not only feature the fee free zero minimum standards that Robinhood users have come to expect but also 3 interest rates on deposits That return is roughly 30	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ScdhmX-v_eg/visa-mastercard-strong-growth-and-dividend-hike-opportunities-cm1069166,2018-12-13	2018-12-13 22:51:17	V	Visa Inc.	Visa & Mastercard: Strong Growth and Dividend Hike Opportunities?	Popular free stock trading app Robinhood announced today that it is launching checking and savings accounts These accounts will not only feature the fee free zero minimum standards that Robinhood users have come to expect but also 3 interest rates on deposits That return is roughly 30	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ScdhmX-v_eg/visa-mastercard-strong-growth-and-dividend-hike-opportunities-cm1069166
2018-12-13,2018-12-13	2018-12-13 22:51:17	V	Visa Inc.	Visa & Mastercard: Strong Growth and Dividend Hike Opportunities?	Popular free stock trading app Robinhood announced today that it is launching checking and savings accounts These accounts will not only feature the fee free zero minimum standards that Robinhood users have come to expect but also 3 interest rates on deposits That return is roughly 30	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/v3tJMuYo5ng/visa-mastercard-strong-growth-and-dividend-hike-opportunities-cm1069166,2018-12-13	2018-12-13 22:51:17	V	Visa Inc.	Visa & Mastercard: Strong Growth and Dividend Hike Opportunities?	Popular free stock trading app Robinhood announced today that it is launching checking and savings accounts These accounts will not only feature the fee free zero minimum standards that Robinhood users have come to expect but also 3 interest rates on deposits That return is roughly 30	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/v3tJMuYo5ng/visa-mastercard-strong-growth-and-dividend-hike-opportunities-cm1069166
2018-12-16,2018-12-16	2018-12-16 02:00:00	V	Visa Inc.	Visa Sets Its Sights on $33 Trillion Worth of Checking	The new product it&apos;s offering businesses could significantly speed up and simplify payments.	https://finance.yahoo.com/news/visa-sets-sights-33-trillion-020000544.html?.tsrc=rss,2018-12-16	2018-12-16 02:00:00	V	Visa Inc.	Visa Sets Its Sights on $33 Trillion Worth of Checking	The new product it&apos;s offering businesses could significantly speed up and simplify payments.	https://finance.yahoo.com/news/visa-sets-sights-33-trillion-020000544.html?.tsrc=rss
2018-12-16,2018-12-16	2018-12-16 03:06:33	V	Visa Inc.	Visa Sets Its Sights on $33 Trillion Worth of Checking	Credit card network Visa NYSE V announced this week that it s partnering with fintech player Ingo Money to launch a new offering for retailers and banks called QuickConnect that will let them make rapid digital payments to customers circumventing the old ACH paper checks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iyicJxDbsQY/visa-sets-its-sights-on-33-trillion-worth-of-checking-cm1069937,2018-12-16	2018-12-16 03:06:33	V	Visa Inc.	Visa Sets Its Sights on $33 Trillion Worth of Checking	Credit card network Visa NYSE V announced this week that it s partnering with fintech player Ingo Money to launch a new offering for retailers and banks called QuickConnect that will let them make rapid digital payments to customers circumventing the old ACH paper checks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iyicJxDbsQY/visa-sets-its-sights-on-33-trillion-worth-of-checking-cm1069937
2018-12-16,2018-12-16	2018-12-16 03:06:33	V	Visa Inc.	Visa Sets Its Sights on $33 Trillion Worth of Checking	Credit card network Visa NYSE V announced this week that it s partnering with fintech player Ingo Money to launch a new offering for retailers and banks called QuickConnect that will let them make rapid digital payments to customers circumventing the old ACH paper checks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CPAcz1VN97o/visa-sets-its-sights-on-33-trillion-worth-of-checking-cm1069937,2018-12-16	2018-12-16 03:06:33	V	Visa Inc.	Visa Sets Its Sights on $33 Trillion Worth of Checking	Credit card network Visa NYSE V announced this week that it s partnering with fintech player Ingo Money to launch a new offering for retailers and banks called QuickConnect that will let them make rapid digital payments to customers circumventing the old ACH paper checks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CPAcz1VN97o/visa-sets-its-sights-on-33-trillion-worth-of-checking-cm1069937
2018-12-17,2018-12-17	2018-12-17 22:26:03	V	Visa Inc.	Visa Falls 3%	Investing.com - Visa (NYSE:V) fell by 3.01% to trade at $131.02 by 15:25 (20:25 GMT) on Monday on the NYSE exchange.	https://finance.yahoo.com/news/visa-falls-3-222603003.html?.tsrc=rss,2018-12-17	2018-12-17 22:26:03	V	Visa Inc.	Visa Falls 3%	Investing.com - Visa (NYSE:V) fell by 3.01% to trade at $131.02 by 15:25 (20:25 GMT) on Monday on the NYSE exchange.	https://finance.yahoo.com/news/visa-falls-3-222603003.html?.tsrc=rss
2018-12-19,2018-12-19	2018-12-19 22:07:22	V	Visa Inc.	7 Safe Haven Stocks for a Treacherous Market	InvestorPlace Stock Market News Stock Advice amp Trading Tips The market is a perilous place right now Most stocks are firmly in the red And the jury is out on what s coming next Some say we are heading for a full blown bear market Others believe the old 160 bull market is	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dGER4LBZo64/7-safe-haven-stocks-for-a-treacherous-market-cm1071787,2018-12-19	2018-12-19 22:07:22	V	Visa Inc.	7 Safe Haven Stocks for a Treacherous Market	InvestorPlace Stock Market News Stock Advice amp Trading Tips The market is a perilous place right now Most stocks are firmly in the red And the jury is out on what s coming next Some say we are heading for a full blown bear market Others believe the old 160 bull market is	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dGER4LBZo64/7-safe-haven-stocks-for-a-treacherous-market-cm1071787
2018-12-19,2018-12-19	2018-12-19 22:07:22	V	Visa Inc.	7 Safe Haven Stocks for a Treacherous Market	InvestorPlace Stock Market News Stock Advice amp Trading Tips The market is a perilous place right now Most stocks are firmly in the red And the jury is out on what s coming next Some say we are heading for a full blown bear market Others believe the old 160 bull market is	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q-3qCT5pvd0/7-safe-haven-stocks-for-a-treacherous-market-cm1071787,2018-12-19	2018-12-19 22:07:22	V	Visa Inc.	7 Safe Haven Stocks for a Treacherous Market	InvestorPlace Stock Market News Stock Advice amp Trading Tips The market is a perilous place right now Most stocks are firmly in the red And the jury is out on what s coming next Some say we are heading for a full blown bear market Others believe the old 160 bull market is	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Q-3qCT5pvd0/7-safe-haven-stocks-for-a-treacherous-market-cm1071787
2018-12-19,2018-12-19	2018-12-19 22:10:10	V	Visa Inc.	Why You Should Invest in Dividend Growth ETFs Now	Dividend growth ETFs invest in companies with solid balance sheets and strong cash flows.	https://finance.yahoo.com/news/why-invest-dividend-growth-etfs-221010357.html?.tsrc=rss,2018-12-19	2018-12-19 22:10:10	V	Visa Inc.	Why You Should Invest in Dividend Growth ETFs Now	Dividend growth ETFs invest in companies with solid balance sheets and strong cash flows.	https://finance.yahoo.com/news/why-invest-dividend-growth-etfs-221010357.html?.tsrc=rss
2018-12-21,2018-12-21	2018-12-21 16:08:36	V	Visa Inc.	The Perfect Pullback Rx: These 28 Upcoming Dividend Hikes	By Brett Owens You can double your money in perfectly safe well known dividend stocks But only if you know the secret Novice income investors gravitate toward higher current yields but often that can result in hitching your sleigh to stagnant stocks with equally stagnant dividends	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RwXm6YQX0KM/the-perfect-pullback-rx-these-28-upcoming-dividend-hikes-cm1072734,2018-12-21	2018-12-21 16:08:36	V	Visa Inc.	The Perfect Pullback Rx: These 28 Upcoming Dividend Hikes	By Brett Owens You can double your money in perfectly safe well known dividend stocks But only if you know the secret Novice income investors gravitate toward higher current yields but often that can result in hitching your sleigh to stagnant stocks with equally stagnant dividends	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RwXm6YQX0KM/the-perfect-pullback-rx-these-28-upcoming-dividend-hikes-cm1072734
2018-12-21,2018-12-21	2018-12-21 16:08:36	V	Visa Inc.	The Perfect Pullback Rx: These 28 Upcoming Dividend Hikes	By Brett Owens You can double your money in perfectly safe well known dividend stocks But only if you know the secret Novice income investors gravitate toward higher current yields but often that can result in hitching your sleigh to stagnant stocks with equally stagnant dividends	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YQhmFbRMzgA/the-perfect-pullback-rx-these-28-upcoming-dividend-hikes-cm1072734,2018-12-21	2018-12-21 16:08:36	V	Visa Inc.	The Perfect Pullback Rx: These 28 Upcoming Dividend Hikes	By Brett Owens You can double your money in perfectly safe well known dividend stocks But only if you know the secret Novice income investors gravitate toward higher current yields but often that can result in hitching your sleigh to stagnant stocks with equally stagnant dividends	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YQhmFbRMzgA/the-perfect-pullback-rx-these-28-upcoming-dividend-hikes-cm1072734
2018-12-21,2018-12-21	2018-12-21 14:16:02	V	Visa Inc.	Visa Falls 3%	Investing.com - Visa (NYSE:V) fell by 3.05% to trade at $124.83 by 14:15 (19:15 GMT) on Friday on the NYSE exchange.	https://finance.yahoo.com/news/visa-falls-3-211602290.html?.tsrc=rss,2018-12-21	2018-12-21 14:16:02	V	Visa Inc.	Visa Falls 3%	Investing.com - Visa (NYSE:V) fell by 3.05% to trade at $124.83 by 14:15 (19:15 GMT) on Friday on the NYSE exchange.	https://finance.yahoo.com/news/visa-falls-3-211602290.html?.tsrc=rss
2018-12-22,2018-12-22	2018-12-22 00:46:00	V	Visa Inc.	Better Buy: PayPal Holdings vs. Mastercard	Both PayPal and Mastercard are riding macro trends such as the war on cash and mobile payments technology. But which makes for a better investment today?	https://finance.yahoo.com/news/better-buy-paypal-holdings-vs-004600654.html?.tsrc=rss,2018-12-22	2018-12-22 00:46:00	V	Visa Inc.	Better Buy: PayPal Holdings vs. Mastercard	Both PayPal and Mastercard are riding macro trends such as the war on cash and mobile payments technology. But which makes for a better investment today?	https://finance.yahoo.com/news/better-buy-paypal-holdings-vs-004600654.html?.tsrc=rss
2018-12-24,2018-12-24	2018-12-24 16:11:14	V	Visa Inc.	6 Ways Amazon Made Prime Worth It in 2018	It s no secret that shoppers have been flocking to Amazon com NASDAQ AMZN and an increasing number of those customers have been signing up for Amazon Prime the company s customer loyalty program In exchange for an annual fee of 119 or a monthly rate of 12 99 members	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Jm8LJ5vtITc/6-ways-amazon-made-prime-worth-it-in-2018-cm1073536,2018-12-24	2018-12-24 16:11:14	V	Visa Inc.	6 Ways Amazon Made Prime Worth It in 2018	It s no secret that shoppers have been flocking to Amazon com NASDAQ AMZN and an increasing number of those customers have been signing up for Amazon Prime the company s customer loyalty program In exchange for an annual fee of 119 or a monthly rate of 12 99 members	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Jm8LJ5vtITc/6-ways-amazon-made-prime-worth-it-in-2018-cm1073536
