publishedAt,title,description
2019-01-01,2019	Nordson Corporation NDSN will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 35 per share is scheduled to be paid on June 11 2019 Shareholders who purchased NDSN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LpBTfxltSWs/nordson-corporation-ndsn-ex-dividend-date-scheduled-for-may-24-2019-cm1153272,2019	Nordson Corporation NDSN will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 35 per share is scheduled to be paid on June 11 2019 Shareholders who purchased NDSN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LpBTfxltSWs/nordson-corporation-ndsn-ex-dividend-date-scheduled-for-may-24-2019-cm1153272
2019-01-01,2019	Tennant Company TNC will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased TNC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WlmY5ms0GDU/tennant-company-tnc-ex-dividend-date-scheduled-for-may-30-2019-cm1155489,2019	Tennant Company TNC will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased TNC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WlmY5ms0GDU/tennant-company-tnc-ex-dividend-date-scheduled-for-may-30-2019-cm1155489
2019-01-01,2019	Raytheon Company RTN will begin trading ex dividend on July 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on August 01 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6JHGdBdmZEg/raytheon-company-rtn-ex-dividend-date-scheduled-for-july-09-2019-cm1172979,2019	Raytheon Company RTN will begin trading ex dividend on July 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on August 01 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6JHGdBdmZEg/raytheon-company-rtn-ex-dividend-date-scheduled-for-july-09-2019-cm1172979
2019-01-01,2019	Fortive Corporation FTV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 28 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the 12th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qJ7kY0ewWQg/fortive-corporation-ftv-ex-dividend-date-scheduled-for-may-30-2019-cm1155524,2019	Fortive Corporation FTV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 28 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the 12th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qJ7kY0ewWQg/fortive-corporation-ftv-ex-dividend-date-scheduled-for-may-30-2019-cm1155524
2019-01-01,2019	Graham Corporation GHM will begin trading ex dividend on June 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bLmpp14dBHY/graham-corporation-ghm-ex-dividend-date-scheduled-for-june-11-2019-cm1161390,2019	Graham Corporation GHM will begin trading ex dividend on June 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bLmpp14dBHY/graham-corporation-ghm-ex-dividend-date-scheduled-for-june-11-2019-cm1161390
2019-01-01,2019	Fortive Corporation FTV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 28 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the 12th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LYFPTxJfebE/fortive-corporation-ftv-ex-dividend-date-scheduled-for-may-30-2019-cm1155524,2019	Fortive Corporation FTV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 28 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the 12th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LYFPTxJfebE/fortive-corporation-ftv-ex-dividend-date-scheduled-for-may-30-2019-cm1155524
2019-01-01,2019	GrafTech International Ltd EAF will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 085 per share is scheduled to be paid on June 28 2019 Shareholders who purchased EAF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5GPjKRiHh-8/graftech-international-ltd-eaf-ex-dividend-date-scheduled-for-may-30-2019-cm1155536,2019	GrafTech International Ltd EAF will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 085 per share is scheduled to be paid on June 28 2019 Shareholders who purchased EAF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5GPjKRiHh-8/graftech-international-ltd-eaf-ex-dividend-date-scheduled-for-may-30-2019-cm1155536
2019-01-01,2019	Dover Corporation DOV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 48 per share is scheduled to be paid on June 17 2019 Shareholders who purchased DOV prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tWZmfZH-jjo/dover-corporation-dov-ex-dividend-date-scheduled-for-may-30-2019-cm1155568,2019	Dover Corporation DOV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 48 per share is scheduled to be paid on June 17 2019 Shareholders who purchased DOV prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/tWZmfZH-jjo/dover-corporation-dov-ex-dividend-date-scheduled-for-may-30-2019-cm1155568
2019-01-01,2019	Dover Corporation DOV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 48 per share is scheduled to be paid on June 17 2019 Shareholders who purchased DOV prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RU57lB5n4kM/dover-corporation-dov-ex-dividend-date-scheduled-for-may-30-2019-cm1155568,2019	Dover Corporation DOV will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 48 per share is scheduled to be paid on June 17 2019 Shareholders who purchased DOV prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RU57lB5n4kM/dover-corporation-dov-ex-dividend-date-scheduled-for-may-30-2019-cm1155568
2019-01-01,2019	Northrop Grumman Corporation NOC will begin trading ex dividend on May 31 2019 A cash dividend payment of 1 32 per share is scheduled to be paid on June 19 2019 Shareholders who purchased NOC prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/34ElvcoTX_c/northrop-grumman-corporation-noc-ex-dividend-date-scheduled-for-may-31-2019-cm1156321,2019	Northrop Grumman Corporation NOC will begin trading ex dividend on May 31 2019 A cash dividend payment of 1 32 per share is scheduled to be paid on June 19 2019 Shareholders who purchased NOC prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/34ElvcoTX_c/northrop-grumman-corporation-noc-ex-dividend-date-scheduled-for-may-31-2019-cm1156321
2019-01-01,2019	Northrop Grumman Corporation NOC will begin trading ex dividend on May 31 2019 A cash dividend payment of 1 32 per share is scheduled to be paid on June 19 2019 Shareholders who purchased NOC prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TfHPM-Bz6Yw/northrop-grumman-corporation-noc-ex-dividend-date-scheduled-for-may-31-2019-cm1156321,2019	Northrop Grumman Corporation NOC will begin trading ex dividend on May 31 2019 A cash dividend payment of 1 32 per share is scheduled to be paid on June 19 2019 Shareholders who purchased NOC prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TfHPM-Bz6Yw/northrop-grumman-corporation-noc-ex-dividend-date-scheduled-for-may-31-2019-cm1156321
2019-01-01,2019	CompX International Inc CIX will begin trading ex dividend on June 03 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 11 2019 Shareholders who purchased CIX prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nrW66D1LrmI/compx-international-inc-cix-ex-dividend-date-scheduled-for-june-03-2019-cm1157040,2019	CompX International Inc CIX will begin trading ex dividend on June 03 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 11 2019 Shareholders who purchased CIX prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nrW66D1LrmI/compx-international-inc-cix-ex-dividend-date-scheduled-for-june-03-2019-cm1157040
2019-01-01,2019	CompX International Inc CIX will begin trading ex dividend on June 03 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 11 2019 Shareholders who purchased CIX prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/035m6ToXLcg/compx-international-inc-cix-ex-dividend-date-scheduled-for-june-03-2019-cm1157040,2019	CompX International Inc CIX will begin trading ex dividend on June 03 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on June 11 2019 Shareholders who purchased CIX prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/035m6ToXLcg/compx-international-inc-cix-ex-dividend-date-scheduled-for-june-03-2019-cm1157040
2019-01-01,2019	Lam Research Corporation LRCX will begin trading ex dividend on June 11 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DF19veIB9Fs/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-june-11-2019-cm1161365,2019	Lam Research Corporation LRCX will begin trading ex dividend on June 11 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DF19veIB9Fs/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-june-11-2019-cm1161365
2019-01-01,2019	Lam Research Corporation LRCX will begin trading ex dividend on June 11 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nYUbk-wzLvY/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-june-11-2019-cm1161365,2019	Lam Research Corporation LRCX will begin trading ex dividend on June 11 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nYUbk-wzLvY/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-june-11-2019-cm1161365
2019-01-01,2019	GrafTech International Ltd EAF will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 085 per share is scheduled to be paid on June 28 2019 Shareholders who purchased EAF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WHXHcYYkvMU/graftech-international-ltd-eaf-ex-dividend-date-scheduled-for-may-30-2019-cm1155536,2019	GrafTech International Ltd EAF will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 085 per share is scheduled to be paid on June 28 2019 Shareholders who purchased EAF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WHXHcYYkvMU/graftech-international-ltd-eaf-ex-dividend-date-scheduled-for-may-30-2019-cm1155536
2019-01-01,2019	Kadant Inc KAI will begin trading ex dividend on July 10 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on August 08 2019 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 55 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dnqAeqLUwBw/kadant-inc-kai-ex-dividend-date-scheduled-for-july-10-2019-cm1173560,2019	Kadant Inc KAI will begin trading ex dividend on July 10 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on August 08 2019 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 55 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dnqAeqLUwBw/kadant-inc-kai-ex-dividend-date-scheduled-for-july-10-2019-cm1173560
2019-01-01,2019	Lindsay Corporation LNN will begin trading ex dividend on August 15 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 30 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mSev1Yci168/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-august-15-2019-cm1197853,2019	Lindsay Corporation LNN will begin trading ex dividend on August 15 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 30 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mSev1Yci168/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-august-15-2019-cm1197853
